GUID,GEOGID,GEOGDESC,T1_1AGE0M,T1_1AGE1M,T1_1AGE2M,T1_1AGE3M,T1_1AGE4M,T1_1AGE5M,T1_1AGE6M,T1_1AGE7M,T1_1AGE8M,T1_1AGE9M,T1_1AGE10M,T1_1AGE11M,T1_1AGE12M,T1_1AGE13M,T1_1AGE14M,T1_1AGE15M,T1_1AGE16M,T1_1AGE17M,T1_1AGE18M,T1_1AGE19M,T1_1AGE20_24M,T1_1AGE25_29M,T1_1AGE30_34M,T1_1AGE35_39M,T1_1AGE40_44M,T1_1AGE45_49M,T1_1AGE50_54M,T1_1AGE55_59M,T1_1AGE60_64M,T1_1AGE65_69M,T1_1AGE70_74M,T1_1AGE75_79M,T1_1AGE80_84M,T1_1AGEGE_85M,T1_1AGETM,T1_1AGE0F,T1_1AGE1F,T1_1AGE2F,T1_1AGE3F,T1_1AGE4F,T1_1AGE5F,T1_1AGE6F,T1_1AGE7F,T1_1AGE8F,T1_1AGE9F,T1_1AGE10F,T1_1AGE11F,T1_1AGE12F,T1_1AGE13F,T1_1AGE14F,T1_1AGE15F,T1_1AGE16F,T1_1AGE17F,T1_1AGE18F,T1_1AGE19F,T1_1AGE20_24F,T1_1AGE25_29F,T1_1AGE30_34F,T1_1AGE35_39F,T1_1AGE40_44F,T1_1AGE45_49F,T1_1AGE50_54F,T1_1AGE55_59F,T1_1AGE60_64F,T1_1AGE65_69F,T1_1AGE70_74F,T1_1AGE75_79F,T1_1AGE80_84F,T1_1AGEGE_85F,T1_1AGETF,T1_1AGE0T,T1_1AGE1T,T1_1AGE2T,T1_1AGE3T,T1_1AGE4T,T1_1AGE5T,T1_1AGE6T,T1_1AGE7T,T1_1AGE8T,T1_1AGE9T,T1_1AGE10T,T1_1AGE11T,T1_1AGE12T,T1_1AGE13T,T1_1AGE14T,T1_1AGE15T,T1_1AGE16T,T1_1AGE17T,T1_1AGE18T,T1_1AGE19T,T1_1AGE20_24T,T1_1AGE25_29T,T1_1AGE30_34T,T1_1AGE35_39T,T1_1AGE40_44T,T1_1AGE45_49T,T1_1AGE50_54T,T1_1AGE55_59T,T1_1AGE60_64T,T1_1AGE65_69T,T1_1AGE70_74T,T1_1AGE75_79T,T1_1AGE80_84T,T1_1AGEGE_85T,T1_1AGETT,T1_2SGLM,T1_2MARM,T1_2SEPM,T1_2DIVM,T1_2WIDM,T1_2TM,T1_2SGLF,T1_2MARF,T1_2SEPF,T1_2DIVF,T1_2WIDF,T1_2TF,T1_2SGLT,T1_2MART,T1_2SEPT,T1_2DIVT,T1_2WIDT,T1_2T,T2_1IEBP,T2_1UKBP,T2_1PLBP,T2_1LTBP,T2_1EUBP,T2_1RWBP,T2_1NSBP,T2_1TBP,T2_1IEN,T2_1UKN,T2_1PLN,T2_1LTN,T2_1EUN,T2_1RWN,T2_1NSN,T2_1TN,T2_2WI,T2_2WIT,T2_2OW,T2_2BBI,T2_2AAI,T2_2OTH,T2_2NS,T2_2T,T2_3SA,T2_3EC,T2_3EI,T2_3OI,T2_3T,T2_4CA,T2_4OR,T2_4NR,T2_4NS,T2_4T,T2_5PL,T2_5FR,T2_5LT,T2_5OTH,T2_5T,T2_6VW,T2_6W,T2_6NW,T2_6NAA,T2_6NS,T2_6T,T3_1YES,T3_1NO,T3_1NS,T3_1T,T3_2DIM,T3_2DIDOM,T3_2DIWOM,T3_2DILOOM,T3_2DINOM,T3_2DOESM,T3_2WOESM,T3_2LOOESM,T3_2NOESM,T3_2NSM,T3_2ALLM,T3_2DIF,T3_2DIDOF,T3_2DIWOF,T3_2DILOOF,T3_2DINOF,T3_2DOESF,T3_2WOESF,T3_2LOOESF,T3_2NOESF,T3_2NSF,T3_2ALLF,T3_2DIT,T3_2DIDOT,T3_2DIWOT,T3_2DILOOT,T3_2DINOT,T3_2DOEST,T3_2WOEST,T3_2LOOEST,T3_2NOEST,T3_2NST,T3_2ALLT,T4_1_2PF,T4_1_3PF,T4_1_4PF,T4_1_5PF,T4_1_GRE_6PF,T4_1_TF,T4_1_2PP,T4_1_3PP,T4_1_4PP,T4_1_5PP,T4_1_GRE_6PP,T4_1_TP,T4_1_2PC,T4_1_3PC,T4_1_4PC,T4_1_5PC,T4_1_GRE_6PC,T4_1_TC,T4_2_NCU15,T4_2_1CU15,T4_2_2CU15,T4_2_3CU15,T4_2_4CU15,T4_2_GE5CU15,T4_2_TCU15,T4_2_NCO15,T4_2_1CO15,T4_2_2CO15,T4_2_3CO15,T4_2_4CO15,T4_2_GE5CO15,T4_2_TCO15,T4_2_NCUO15,T4_2_1CUO15,T4_2_2CUO15,T4_2_3CUO15,T4_2_4CUO15,T4_2_GE5CUO15,T4_2_TCUO15,T4_2_NCT,T4_2_1CT,T4_2_2CT,T4_2_3CT,T4_2_4CT,T4_2_GE5CT,T4_2_TCT,T4_3FCCU15,T4_3FCCO15,T4_3FCCUO15,T4_3FCCT,T4_3FOPMCU15,T4_3FOPMCO15,T4_3FOPMCUO15,T4_3FOPMCT,T4_3FOPFCU15,T4_3FOPFCO15,T4_3FOPFCUO15,T4_3FOPFCT,T4_3CCCU15,T4_3CCCO15,T4_3CCCUO15,T4_3CCCT,T4_3COPMCU15,T4_3COPMCO15,T4_3COPMCUO15,T4_3COPMCT,T4_3COPFCU15,T4_3COPFCO15,T4_3COPFCUO15,T4_3COPFCT,T4_4AGE0_4F,T4_4AGE5_9F,T4_4AGE10_14F,T4_4AGE15_19F,T4_4AGE_GE20F,T4_4TF,T4_4AGE0_4P,T4_4AGE5_9P,T4_4AGE10_14P,T4_4AGE15_19P,T4_4AGE_GE20P,T4_4TP,T4_5PFF,T4_5ENF,T4_5RF,T4_5PSF,T4_5ESF,T4_5PAF,T4_5ADOF,T4_5ADUF,T4_5TF,T4_5PFP,T4_5ENP,T4_5RP,T4_5PSP,T4_5ESP,T4_5PAP,T4_5ADOP,T4_5ADUP,T4_5TP,T4_6_0C,T4_6_1C,T4_6_2C,T4_6_3C,T4_6_GE4C,T4_6T,T5_1OP_H,T5_1MC_H,T5_1CC_H,T5_1MCC_H,T5_1CCC_H,T5_1OPFC_H,T5_1OPMC_H,T5_1CO_H,T5_1CCO_H,T5_1OPFCO_H,T5_1OPMCO_H,T5_1GETFU_H,T5_1NHR_H,T5_1GENP_H,T5_1T_H,T5_1OP_P,T5_1MC_P,T5_1CC_P,T5_1MCC_P,T5_1CCC_P,T5_1OPFC_P,T5_1OPMC_P,T5_1CO_P,T5_1CCO_P,T5_1OPFCO_P,T5_1OPMCO_P,T5_1GETFU_P,T5_1NHR_P,T5_1GENP_P,T5_1T_P,T5_2_1PH,T5_2_2PH,T5_2_3PH,T5_2_4PH,T5_2_5PH,T5_2_6PH,T5_2_7PH,T5_2_GE8PH,T5_2_TH,T5_2_1PP,T5_2_2PP,T5_2_3PP,T5_2_4PP,T5_2_5PP,T5_2_6PP,T5_2_7PP,T5_2_GE8PP,T5_2_TP,T6_1_HB_H,T6_1_FA_H,T6_1_BS_H,T6_1_CM_H,T6_1_NS_H,T6_1_TH,T6_1_HB_P,T6_1_FA_P,T6_1_BS_P,T6_1_CM_P,T6_1_NS_P,T6_1_TP,T6_2_PRE19H,T6_2_19_45H,T6_2_46_60H,T6_2_61_70H,T6_2_71_80H,T6_2_81_90H,T6_2_91_00H,T6_2_01_10H,T6_2_11LH,T6_2_NSH,T6_2_TH,T6_2_PRE19P,T6_2_19_45P,T6_2_46_60P,T6_2_61_70P,T6_2_71_80P,T6_2_81_90P,T6_2_91_00P,T6_2_01_10P,T6_2_11LP,T6_2_NSP,T6_2_TP,T6_3_OMLH,T6_3_OOH,T6_3_RPLH,T6_3_RLAH,T6_3_RVCHBH,T6_3_OFRH,T6_3_NSH,T6_3_TH,T6_3_OMLP,T6_3_OOP,T6_3_RPLP,T6_3_RLAP,T6_3_RVCHBP,T6_3_OFRP,T6_3_NSP,T6_3_TP,T6_4_1RH,T6_4_2RH,T6_4_3RH,T6_4_4RH,T6_4_5RH,T6_4_6RH,T6_4_7RH,T6_4_GE8RH,T6_4_NSH,T6_4_TH,T6_4_1RP,T6_4_2RP,T6_4_3RP,T6_4_4RP,T6_4_5RP,T6_4_6RP,T6_4_7RP,T6_4_GE8RP,T6_4_NSP,T6_4_TP,T6_5_NCH,T6_5_OCH,T6_5_NGCH,T6_5_ECH,T6_5_CCH,T6_5_PCH,T6_5_LPGCH,T6_5_WCH,T6_5_OTH,T6_5_NS,T6_5_T,T6_6_PM,T6_6_GSLA,T6_6_GSP,T6_6_OP,T6_6_N,T6_6_NS,T6_6_T,T6_7_PS,T6_7_IST,T6_7_OIT,T6_7_OTH,T6_7_NSF,T6_7_NS,T6_7_T,T6_8_O,T6_8_TA,T6_8_UHH,T6_8_OVD,T6_8_T,T7_1_NE,T7_1_NP,T8_1_WM,T8_1_LFFJM,T8_1_ULGUPJM,T8_1_SM,T8_1_LAHFM,T8_1_RM,T8_1_UTWSDM,T8_1_OTHM,T8_1_TM,T8_1_WF,T8_1_LFFJF,T8_1_ULGUPJF,T8_1_SF,T8_1_LAHFF,T8_1_RF,T8_1_UTWSDF,T8_1_OTHF,T8_1_TF,T8_1_WT,T8_1_LFFJT,T8_1_ULGUPJT,T8_1_ST,T8_1_LAHFT,T8_1_RT,T8_1_UTWSDT,T8_1_OTHT,T8_1_TT,T9_1_PWM,T9_1_MTM,T9_1_NMM,T9_1_SM,T9_1_SSM,T9_1_USM,T9_1_OTHGEUM,T9_1_TM,T9_1_PWF,T9_1_MTF,T9_1_NMF,T9_1_SF,T9_1_SSF,T9_1_USF,T9_1_OTHGEUF,T9_1_TF,T9_1_PWT,T9_1_MTT,T9_1_NMT,T9_1_ST,T9_1_SST,T9_1_UST,T9_1_OTHGEUT,T9_1_TT,T9_2_HA,T9_2_HB,T9_2_HC,T9_2_HD,T9_2_HE,T9_2_HF,T9_2_HG,T9_2_HH,T9_2_HI,T9_2_HJ,T9_2_HZ,T9_2_HT,T9_2_PA,T9_2_PB,T9_2_PC,T9_2_PD,T9_2_PE,T9_2_PF,T9_2_PG,T9_2_PH,T9_2_PI,T9_2_PJ,T9_2_PZ,T9_2_PT,T10_1_LT15M,T10_1_15M,T10_1_16M,T10_1_17M,T10_1_18M,T10_1_19M,T10_1_20M,T10_1_GE21M,T10_1_NSM,T10_1_TM,T10_1_LT15F,T10_1_15F,T10_1_16F,T10_1_17F,T10_1_18F,T10_1_19F,T10_1_20F,T10_1_GE21F,T10_1_NSF,T10_1_TF,T10_1_LT15T,T10_1_15T,T10_1_16T,T10_1_17T,T10_1_18T,T10_1_19T,T10_1_20T,T10_1_GE21T,T10_1_NST,T10_1_TT,T10_2_SASM,T10_2_OTHM,T10_2_SASF,T10_2_OTHF,T10_2_SAST,T10_2_OTHT,T10_3_EDUM,T10_3_ARTM,T10_3_HUMM,T10_3_SOCM,T10_3_SCIM,T10_3_ENGM,T10_3_AGRM,T10_3_HEAM,T10_3_SERM,T10_3_OTHM,T10_3_NSM,T10_3_TM,T10_3_EDUF,T10_3_ARTF,T10_3_HUMF,T10_3_SOCF,T10_3_SCIF,T10_3_ENGF,T10_3_AGRF,T10_3_HEAF,T10_3_SERF,T10_3_OTHF,T10_3_NSF,T10_3_TF,T10_3_EDUT,T10_3_ARTT,T10_3_HUMT,T10_3_SOCT,T10_3_SCIT,T10_3_ENGT,T10_3_AGRT,T10_3_HEAT,T10_3_SERT,T10_3_OTHT,T10_3_NST,T10_3_TT,T10_4_NFM,T10_4_PM,T10_4_LSM,T10_4_USM,T10_4_TVM,T10_4_ACCAM,T10_4_HCM,T10_4_ODNDM,T10_4_HDPQM,T10_4_PDM,T10_4_DM,T10_4_NSM,T10_4_TM,T10_4_NFF,T10_4_PF,T10_4_LSF,T10_4_USF,T10_4_TVF,T10_4_ACCAF,T10_4_HCF,T10_4_ODNDF,T10_4_HDPQF,T10_4_PDF,T10_4_DF,T10_4_NSF,T10_4_TF,T10_4_NFT,T10_4_PT,T10_4_LST,T10_4_UST,T10_4_TVT,T10_4_ACCAT,T10_4_HCT,T10_4_ODNDT,T10_4_HDPQT,T10_4_PDT,T10_4_DT,T10_4_NST,T10_4_TT,T11_1_FW,T11_1_BIW,T11_1_BUW,T11_1_TDLW,T11_1_MW,T11_1_CDW,T11_1_CPW,T11_1_VW,T11_1_OTHW,T11_1_WMFHW,T11_1_NSW,T11_1_TW,T11_1_FS,T11_1_BIS,T11_1_BUS,T11_1_TDLS,T11_1_MS,T11_1_CDS,T11_1_CPS,T11_1_VS,T11_1_OTHS,T11_1_WMFHS,T11_1_NSS,T11_1_TS,T11_1_FT,T11_1_BIT,T11_1_BUT,T11_1_TDLT,T11_1_MT,T11_1_CDT,T11_1_CPT,T11_1_VT,T11_1_OTHT,T11_1_WMFHT,T11_1_NST,T11_1_TT,T11_2_T1,T11_2_T2,T11_2_T3,T11_2_T4,T11_2_T5,T11_2_T6,T11_2_T7,T11_2_T8,T11_2_NS,T11_2_T,T11_3_D1,T11_3_D2,T11_3_D3,T11_3_D4,T11_3_D5,T11_3_D6,T11_3_NS,T11_3_T,T12_1_M,T12_1_F,T12_1_T,T12_2_M,T12_2_F,T12_2_T,T12_3_VGM,T12_3_VGF,T12_3_VGT,T12_3_GM,T12_3_GF,T12_3_GT,T12_3_FM,T12_3_FF,T12_3_FT,T12_3_BM,T12_3_BF,T12_3_BT,T12_3_VBM,T12_3_VBF,T12_3_VBT,T12_3_NSM,T12_3_NSF,T12_3_NST,T12_3_TM,T12_3_TF,T12_3_TT,T13_1_MDSOM,T13_1_POM,T13_1_APTOM,T13_1_ASOM,T13_1_STOM,T13_1_CLOSOM,T13_1_SCSOM,T13_1_PPMOM,T13_1_EOM,T13_1_NSM,T13_1_TM,T13_1_MDSOF,T13_1_POF,T13_1_APTOF,T13_1_ASOF,T13_1_STOF,T13_1_CLOSOF,T13_1_SCSOF,T13_1_PPMOF,T13_1_EOF,T13_1_NSF,T13_1_TF,T13_1_MDSOT,T13_1_POT,T13_1_APTOT,T13_1_ASOT,T13_1_STOT,T13_1_CLOSOT,T13_1_SCSOT,T13_1_PPMOT,T13_1_EOT,T13_1_NST,T13_1_TT,T14_1_AFFM,T14_1_BCM,T14_1_MIM,T14_1_CTM,T14_1_TCM,T14_1_PAM,T14_1_PSM,T14_1_OTHM,T14_1_TM,T14_1_AFFF,T14_1_BCF,T14_1_MIF,T14_1_CTF,T14_1_TCF,T14_1_PAF,T14_1_PSF,T14_1_OTHF,T14_1_TF,T14_1_AFFT,T14_1_BCT,T14_1_MIT,T14_1_CTT,T14_1_TCT,T14_1_PAT,T14_1_PST,T14_1_OTHT,T14_1_TT,T15_1_NC,T15_1_1C,T15_1_2C,T15_1_3C,T15_1_GE4C,T15_1_NSC,T15_1_TC,T15_2_Y,T15_2_N,T15_2_NS,T15_2_T,T15_3_B,T15_3_OTH,T15_3_N,T15_3_NS,T15_3_T
567D5F84-9A09-4D9B-B943-0B5BE07A15DA,PROV_01,Leinster,"17,982","18,704","19,226","19,381","20,506","20,623","20,673","20,468","20,201","18,854","18,106","17,974","18,016","17,650","17,667","17,169","16,702","17,078","16,984","16,078","79,266","87,917","103,177","110,645","99,890","88,883","79,175","70,022","60,347","52,529","39,713","27,111","17,352","11,451","1,297,520","17,093","17,734","18,285","18,773","19,422","19,989","19,909","19,621","19,420","17,911","17,214","16,886","17,290","17,085","16,864","16,288","15,870","15,842","16,544","15,594","78,974","93,435","112,143","114,812","101,626","89,924","82,136","72,386","62,742","54,663","42,711","31,879","23,441","22,377","1,336,883","35,075","36,438","37,511","38,154","39,928","40,612","40,582","40,089","39,621","36,765","35,320","34,860","35,306","34,735","34,531","33,457","32,572","32,920","33,528","31,672","158,240","181,352","215,320","225,457","201,516","178,807","161,311","142,408","123,089","107,192","82,424","58,990","40,793","33,828","2,634,403","733,313","486,510","28,749","23,655","25,293","1,297,520","705,996","483,524","37,990","34,224","75,149","1,336,883","1,439,309","970,034","66,739","57,879","100,442","2,634,403","2,126,241","126,068","63,821","20,760","97,409","160,458",0,"2,594,757","2,228,538","45,253","67,883","22,802","99,434","86,130","44,717","2,594,757","2,074,775","15,579","264,531","45,710","69,247","45,997","78,918","2,594,757","2,351,906","117,404","39,464","51,121","2,559,895","1,977,995","278,001","298,048","80,359","2,634,403","74,812","32,305","21,977","262,506","391,600","214,885","113,565","44,137","8,343","10,670","391,600","897,357","1,539,827","88,195","2,525,379","133,593","4,054","1,430","1,099",803,"9,074","22,771","128,850","96,484","3,156","401,314","160,748","5,690","1,935","1,315",777,"11,147","28,742","160,587","121,793","3,309","496,043","294,341","9,744","3,365","2,414","1,580","20,221","51,513","289,437","218,277","6,465","897,357","264,543","155,447","151,072","73,384","28,453","672,899","529,086","466,341","604,288","366,920","180,499","2,147,134","70,724","191,404","315,334","224,096","125,005","926,563",0,"87,241","93,092","38,768","9,114","2,034","230,249",0,"102,973","54,633","16,967","3,497",672,"178,742",0,0,"26,114","26,895","11,999","5,081","70,089","193,819","190,214","173,839","82,630","24,610","7,787","672,899","182,494","116,758","54,601","353,853","44,524","50,219","14,350","109,093","3,231","11,765","1,138","16,134","362,775","193,555","164,650","720,980","69,442","71,329","41,069","181,840","4,824","15,760","3,159","23,743","142,135","90,527","67,676","60,333","118,409","479,080","555,629","362,512","265,211","220,856","355,288","1,759,496","68,894","61,963","62,962","70,987","82,350","76,912","80,509","168,322","672,899","137,788","123,926","125,924","225,333","313,213","311,238","324,033","585,679","2,147,134","298,378","125,028","209,414","150,575","147,697","931,092","202,173","131,264","41,503","285,351","39,740","13,009","85,390","13,019","20,185","2,086","11,052","14,951","21,253","44,262","925,238","202,173","262,528","83,006","1,165,804","152,989","32,348","233,426","44,424","104,020","7,703","41,357","81,176","51,896","122,483","2,585,333","202,173","264,469","167,479","163,898","85,606","29,677","7,928","4,008","925,238","202,173","528,938","502,437","655,592","428,030","178,062","55,496","34,605","2,585,333","759,257","148,969","2,537","2,330","12,145","925,238","2,222,709","317,993","3,583","5,373","35,675","2,585,333","70,201","58,469","74,925","68,908","121,004","88,565","129,011","224,466","18,108","69,251","922,908","166,861","142,972","191,470","177,862","326,621","251,555","401,799","680,724","52,332","187,764","2,579,960","306,631","299,180","182,647","80,517","9,778","12,481","31,674","922,908","1,025,410","695,952","501,117","229,324","24,361","25,378","78,418","2,579,960","17,048","57,709","103,029","102,860","209,206","153,005","110,289","116,792","52,970","922,908","26,917","117,670","260,195","248,761","583,241","450,062","354,221","408,978","129,915","2,579,960","11,406","270,510","438,358","92,755","29,494","32,568","3,533","13,506","5,020","25,758","922,908","763,696","30,642","9,518","76,681","1,052","41,319","922,908","708,314","140,004","21,604","4,751","1,007","47,228","922,908","927,077","27,428","12,160","71,001","1,037,666","2,077","72,836","608,374","10,053","83,765","115,879","10,534","139,873","39,386","3,625","1,011,489","530,443","8,240","64,227","118,730","156,299","139,409","41,755","4,284","1,063,387","1,138,817","18,293","147,992","234,609","166,833","279,282","81,141","7,909","2,074,876","123,147","367,257","177,375","227,182","135,731","49,270","217,558","1,297,520","103,175","406,780","285,779","130,703","116,678","42,416","251,352","1,336,883","226,322","774,037","463,154","357,885","252,409","91,686","468,910","2,634,403","148,479","68,282","114,282","179,702","77,269","69,793","32,924","42,524","23,073","4,530","164,380","925,238","445,650","198,341","313,790","492,124","229,264","201,906","90,845","131,289","66,379","12,318","403,427","2,585,333","50,038","37,767","65,219","57,496","91,612","27,630","28,911","208,131","259,838","826,642","48,301","29,425","53,781","65,297","100,965","36,997","33,984","231,142","274,622","874,514","98,339","67,192","119,000","122,793","192,577","64,627","62,895","439,273","534,460","1,701,156","115,879","68,968","118,730","70,143","234,609","139,111","12,816","18,392","14,355","115,817","52,711","128,395","23,893","19,835","28,448",680,"411,300","826,642","51,814","20,956","22,199","169,291","32,815","14,411","6,215","100,012","43,642","1,164","411,995","874,514","64,630","39,348","36,554","285,108","85,526","142,806","30,108","119,847","72,090","1,844","823,295","1,701,156","13,577","85,388","122,859","144,474","64,876","61,664","36,796","60,646","90,238","77,622","9,766","58,736","826,642","12,339","86,346","110,504","164,804","79,554","32,805","46,556","70,924","106,518","99,251","7,720","57,193","874,514","25,916","171,734","233,363","309,278","144,430","94,469","83,352","131,570","196,756","176,873","17,486","115,929","1,701,156","107,438","45,995","92,712","60,180","5,894","605,157","39,410","58,447","4,927","42,541","55,790","1,118,491","164,932","19,769","108,769","17,333",329,"22,783","237,380",839,132,547,"25,467","598,280","272,370","65,764","201,481","77,513","6,223","627,940","276,790","59,286","5,059","43,088","81,257","1,716,771","106,765","130,112","163,867","255,672","355,067","336,816","112,627","122,128","90,629","1,673,683","469,941","475,448","311,657","117,026","127,254","43,798","128,559","1,673,683","167,724","181,510","349,234","39,676","62,007","101,683","782,456","799,460","1,581,916","348,337","362,556","710,893","95,244","105,925","201,169","16,369","18,085","34,454","3,557","4,021","7,578","51,557","46,836","98,393","1,297,520","1,336,883","2,634,403","63,880","106,537","89,730","33,996","134,485","17,040","31,625","68,357","69,481","77,008","692,139","38,110","126,009","65,129","104,122","13,570","73,474","55,922","11,462","44,497","62,375","594,670","101,990","232,546","154,859","138,118","148,055","90,514","87,547","79,819","113,978","139,383","1,286,809","25,424","51,014","73,819","157,314","83,677","33,360","75,289","108,477","608,374","4,083","4,365","29,672","144,133","31,972","29,686","187,517","99,015","530,443","29,507","55,379","103,491","301,447","115,649","63,046","262,806","207,492","1,138,817","153,005","380,350","294,677","48,950","15,516","30,410","922,908","649,251","238,732","34,925","922,908","692,426","57,437","142,082","30,963","922,908"
