uid,zoom,year,age_04,age_59,age_1014,age_1519,age_2024,age_2529,age_3034,age_3539,age_4044,age_4549,age_5054,age_5559,age_6064,age_6569,age_7074,age_7579,age_8084,age_85p,pop,single,married,separated,divorced,widowed,mar_total,uid,zoom,year,pob_ire,pob_uk,pob_pol,pob_lit,pob_oeu,pob_row,pob_ns,pob_tot,nat_ire,nat_uk,nat_pol,nat_lit,nat_oeu,nat_row,nat_ns,nat_tot,uid,zoom,year,child_0,child_1,child_2,child_3,child_4,child_ge5,pre_fam,empty_nest,retired,pre_s,early_s,pre_adol,adol,adult,fam_total,uid,zoom,year,one_p,married,cohab_couple,married_kids,cohab_couple_kids,father_kids,mother_kids,couple_others,couple_kids_others,father_kids_others,mother_kids_others,two_or_more_fu,non_fam_hh,two_or_more_nrp,hstat_total,one_phh,two_phh,three_phh,four_phh,five_phh,six_phh,seven_phh,ge_eight_phh,phh_total_hh,uid,zoom,year,house_bung,apart,bedsit,caravan,type_ns,type_total_hh,l1919,b19_45,b46_60,b61_70,b71_80,b81_90,b91_00,b01_10,g11,h_age_ns,h_age_total_hh,oo_wm,oo_wom,rent_pl,rent_la,rent_vol,rent_free,occu_ns,occu_total_hh,rooms_1,rooms_2,rooms_3,rooms_4,rooms_5,rooms_6,rooms_7,rooms_ge8,rooms_ns,rooms_total_hh,occupied,temp_unoc,unoc_hol,unoccupied,uid,zoom,year,work,lffj,unemployed,student,home_fam,retired,sick_dis,stat_other,stat_total,uid,zoom,year,prof_worker,manage_tech,non_manual,skilled_manual,semi_skilled,unskilled,class_other,class_total,uid,zoom,year,nfe,primary,l_secondary,u_secondary,tech_vocat,apprentice,high_cert,bach,bach_hons,postgrad,doctorate,ed_ns,ed_total,uid,zoom,year,foot,bike,bus,train,mbike,car_d,car_p,van,other,method_ns,method_total,u15m,b15_30m,b30_45m,b45_60m,b60_90m,o90m,time_ns,time_total,uid,zoom,year,man_dir_sos,prof_oc,assoc_prof_tech,admin_sec,skilled_trade,caring_leisure,sales_cs,process_plant,elementary,occ_ns,occ_total,uid,zoom,year,ag_for_fish,build_construct,manufac,comm_trade,trans_coms,pub_admin,prof_ser,ind_other,ind_total,uid,zoom,year,age_04_m,age_59_m,age_1014_m,age_1519_m,age_2024_m,age_2529_m,age_3034_m,age_3539_m,age_4044_m,age_4549_m,age_5054_m,age_5559_m,age_6064_m,age_6569_m,age_7074_m,age_7579_m,age_8084_m,age_85p_m,age_04_f,age_59_f,age_1014_f,age_1519_f,age_2024_f,age_2529_f,age_3034_f,age_3539_f,age_4044_f,age_4549_f,age_5054_f,age_5559_f,age_6064_f,age_6569_f,age_7074_f,age_7579_f,age_8084_f,age_85p_f,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_10,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19
I00,country,2011,356329,320770,302491,283019,297231,361122,393945,364261,330812,305185,274386,244522,218786,173638,131190,102036,70113,58416,4588252,2484625,1708604,116194,87770,191059,4588252,I00,country,2011,3758511,288627,115193,34847,116927,211176,0,4525281,3927143,112259,122585,36683,115237,157593,53781,4525281,I00,country,2011,344944,339596,285952,144470,47602,16646,263754,237878,188256,446974,511725,534003,550311,1036179,3769080,I00,country,2011,392000,240146,73111,522959,54911,24497,155264,21697,30459,2986,15190,18769,39611,62608,1654208,392000,479271,296010,268136,145102,52775,14174,6740,1654208,I00,country,2011,1438345,177587,5695,4800,27781,1654208,149939,114817,127691,114510,214197,172413,238724,208337.0,20834.0,79610,1649408,583148,566776,305377,129033,14942,25436,24696,1649408,23058,78373,156731,174296,380115,299646,223835,247026,66328,1649408,1660111,0,0,334734,I00,country,2011,1807360,34166,390677,408838,339918,457394,156993,13316,3608662,I00,country,2011,336620,1251671,801304,707369,487449,170014,833825,4588252,I00,country,2011,42387,414509,499489,601498,258697,171925,135122,221977,271301,224744,21970,139871,3003490,I00,country,2011,414938,61177,288562,70976,9312,1127396,508338,118991,104853,89590,2794133,921724,812773,463182,152894,140545,51038,162248,2704404,I00,country,2011,171409,353781,231160,226652,348104,144589,155280,167736,201730,197596,2198037,I00,country,2011,91526,87371,209803,456289,146530,113860,425349,276632,1807360,I00,country,2011,182076,164037,155076,144262,146636,173714,194774,182237,166330,151516,136737,122121,109869,86298,63476,46631,28423,18486,174253,156733,147415,138757,150595,187408,199171,182024,164482,153669,137649,122401,108917,87340,67714,55405,41690,39930,72410,72645,72566,71457,67251,64937,64976,64441,63816,62600,61429,60834,61234,59992,59002,57227,56005,55865,56840,57082
